DONOSTIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
General2015;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae; TOTAL;Alternaria;;
19 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;0;0;1;0;0;0;;0;0;;0;0;0;3;0;;
20 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
21 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;3;0;0;5;0;0;0;1;0;;0;0;;0;0;2;11;0;;
22 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;13;0;0;0;5;0;;0;0;;0;0;1;20;0;;
23 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;2;0;;0;0;;0;0;2;6;0;;
24 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;11;0;0;0;5;0;;0;0;;0;0;4;21;0;;
25 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;4;0;0;0;0;0;;0;0;;0;0;0;7;0;;
26 May.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;4;0;0;;0;;;0;0;0;;0;0;;2;0;0;22;0;2;0;0;0;;0;0;;0;0;0;32;1;;
27 May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;9;0;0;;0;;;0;0;0;;0;0;;4;0;0;40;0;2;0;3;0;;0;0;;0;0;3;63;2;;
28 May.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;2;0;0;;0;;;1;0;0;;1;0;;10;1;1;26;0;1;0;2;0;;0;0;;0;0;3;50;0;;
29 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;2;0;0;;0;;;0;0;0;;0;0;;5;0;0;7;0;1;0;0;0;;0;0;;0;0;2;17;0;;
30 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;1;0;5;0;0;0;0;0;;0;0;;0;0;1;9;0;;
31 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;2;0;4;0;5;0;0;0;;0;0;;0;0;9;23;0;;
1 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;0;0;;20;0;0;9;0;19;0;0;0;;0;0;;0;0;1;51;0;;
2 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;0;3;;51;0;0;13;0;25;0;1;0;;0;0;;0;0;8;104;0;;
3 Jun.;;0;0;0;0;1;;1;0;;0;;0;0;16;;0;;0;0;0;;0;;;0;0;0;;0;2;;46;0;0;44;0;22;0;1;0;;0;0;;0;0;9;142;0;;
4 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;6;;2;;1;0;0;;0;;;0;0;0;;0;14;;32;8;0;59;0;33;0;2;0;;0;0;;0;0;25;182;5;;
5 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;5;;25;4;0;19;0;8;0;0;0;;0;0;;0;0;3;66;3;;
6 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;1;;0;0;0;;0;;;0;0;0;;0;2;;30;5;0;8;0;19;0;2;0;;0;0;;0;0;11;80;7;;
7 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;1;0;0;;0;;;0;0;0;;0;1;;10;4;0;47;0;5;0;5;0;;0;0;;0;0;20;95;0;;
8 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;2;;0;;2;0;0;;0;;;0;0;0;;0;4;;7;2;0;44;0;3;0;1;0;;0;0;;0;0;20;86;3;;
9 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;6;3;0;97;0;1;0;2;0;;0;0;;0;0;41;150;4;;
10 Jun.;;0;0;1;0;0;;0;4;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;4;0;;10;1;0;14;0;3;0;3;0;;0;0;;0;0;11;53;0;;
11 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;4;1;;8;3;0;5;0;1;0;1;0;;0;1;;0;0;6;33;1;;
12 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;0;1;;4;2;0;4;0;1;0;0;0;;0;1;;0;0;2;18;3;;
13 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;1;;3;1;0;4;0;1;0;0;0;;0;0;;0;0;1;14;1;;
14 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;1;;2;1;0;1;0;0;0;0;0;;0;0;;0;0;1;6;2;;
15 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;1;0;0;0;0;0;;0;0;;0;0;4;6;0;;
16 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;4;5;0;;
17 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;2;1;;1;0;0;30;0;0;2;0;0;;0;0;;0;0;68;107;10;;
18 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;1;;0;0;0;7;0;0;0;0;0;;0;0;;0;0;29;39;5;;
19 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;32;38;1;;
20 Jun.;;0;0;0;0;0;;0;15;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;5;0;;0;2;0;15;0;0;0;0;0;;0;0;;0;0;20;59;28;;
21 Jun.;;0;0;0;0;1;;0;20;;0;;0;0;1;;1;;1;0;0;;0;;;0;2;0;;1;0;;0;4;0;22;0;0;0;0;0;;0;1;;0;0;26;80;17;;
22 Jun.;;0;0;1;0;1;;1;15;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;4;1;;2;1;0;22;0;1;0;1;0;;0;7;;0;0;15;74;10;;
23 Jun.;;0;0;0;0;1;;0;11;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;7;1;;0;5;0;7;0;0;0;0;0;;0;0;;0;0;8;41;0;;
24 Jun.;;0;0;0;0;0;;0;38;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;1;0;;8;0;0;16;0;0;0;0;0;;0;0;;0;0;28;93;27;;
25 Jun.;;0;0;0;0;0;;0;61;;0;;0;0;2;;0;;0;0;0;;0;;;1;1;0;;5;0;;2;6;0;28;0;0;0;1;0;;0;0;;0;0;31;138;12;;
26 Jun.;;0;0;0;0;0;;1;11;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;3;0;;2;2;0;11;0;0;0;1;0;;0;0;;0;0;11;43;5;;
27 Jun.;;0;0;0;0;0;;0;13;;0;;0;0;0;;0;;0;0;0;;0;;;1;1;0;;0;0;;0;4;0;10;0;1;0;0;0;;0;0;;0;0;5;35;0;;
28 Jun.;;0;0;0;0;0;;1;45;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;1;0;;2;2;0;25;0;0;0;1;0;;0;1;;0;0;16;96;10;;
29 Jun.;;0;0;0;0;0;;1;66;;0;;0;0;2;;1;;0;1;0;;0;;;1;0;0;;5;0;;0;9;0;29;0;0;0;1;0;;0;0;;0;1;18;135;3;;
30 Jun.;;0;0;0;0;0;;0;22;;0;;0;0;0;;1;;0;0;0;;0;;;1;0;0;;1;1;;1;4;0;13;0;0;0;1;0;;0;0;;0;0;22;67;4;;
1 Jul.;;0;0;0;0;0;;0;19;;0;;0;0;0;;4;;0;0;0;;0;;;2;0;0;;1;0;;0;2;0;14;0;0;0;0;0;;0;0;;0;0;16;58;4;;
2 Jul.;;0;0;0;0;0;;1;4;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;4;0;;1;4;0;10;0;1;0;0;0;;0;0;;0;0;5;31;3;;
3 Jul.;;0;0;0;0;0;;0;44;;0;;0;0;1;;12;;0;0;0;;0;;;1;0;0;;7;0;;5;4;0;28;0;1;0;0;0;;0;1;;0;1;22;127;19;;
4 Jul.;;0;0;0;0;1;;1;50;;0;;0;0;1;;1;;1;0;0;;0;;;0;0;0;;3;0;;5;2;0;25;0;2;0;1;0;;0;0;;0;0;4;97;2;;
5 Jul.;;0;0;0;0;0;;0;26;;0;;0;0;1;;1;;1;0;0;;0;;;0;1;0;;1;0;;2;4;0;13;0;0;0;1;0;;1;0;;0;1;4;57;7;;
6 Jul.;;0;0;0;0;0;;0;32;;0;;0;0;0;;1;;0;0;0;;0;;;1;0;0;;1;0;;1;4;0;24;0;0;0;1;0;;0;0;;0;1;13;79;2;;
7 Jul.;;0;0;0;0;0;;0;5;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;4;0;0;0;1;0;;0;0;;0;0;1;13;1;;
8 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;1;7;0;;
9 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;1;0;;1;2;0;3;0;0;0;0;0;;0;0;;0;0;3;23;1;;
10 Jul.;;0;0;0;0;0;;0;27;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;2;0;;0;2;0;11;0;0;0;0;0;;0;0;;0;0;5;49;4;;
11 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;1;;0;0;1;4;0;;
12 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;1;0;0;0;0;0;;0;1;;0;0;0;6;0;;
13 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;0;0;0;2;0;0;0;1;0;;0;1;;0;0;4;11;0;;
14 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;3;0;0;0;1;0;;0;0;;0;0;2;12;1;;
15 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;4;0;2;0;0;0;0;0;;0;0;;0;0;9;27;1;;
16 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;2;0;0;0;1;0;;0;0;;0;0;4;13;2;;
17 Jul.;;0;0;0;0;0;;0;4;;0;;0;0;1;;2;;0;0;0;;0;;;0;1;0;;1;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;3;15;1;;
18 Jul.;;0;0;0;0;0;;0;22;;0;;1;0;1;;0;;0;1;0;;0;;;0;0;0;;2;0;;1;5;0;4;0;0;0;0;0;;0;0;;0;0;7;44;5;;
19 Jul.;;0;0;0;0;0;;0;1;;0;;1;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;4;10;2;;
20 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;3;0;4;0;0;0;0;0;;0;0;;0;0;8;29;2;;
21 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;4;4;;
22 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;4;0;;
23 Jul.;;0;0;1;0;0;;0;3;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;2;0;;1;5;0;0;0;0;0;0;0;;0;0;;0;0;11;25;6;;
24 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;0;2;0;0;0;0;0;;0;0;;0;0;2;10;0;;
25 Jul.;;0;0;0;0;0;;0;8;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;2;0;8;0;0;0;0;0;;0;0;;0;0;6;27;2;;
26 Jul.;;0;0;0;0;0;;0;4;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;6;0;0;0;0;0;;0;0;;0;0;5;19;2;;
27 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;3;0;;
28 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;2;0;0;0;0;0;;0;0;;0;0;5;12;2;;
29 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;3;0;;
30 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;8;15;14;;
31 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;2;4;2;;
1  Ago.;;0;0;0;0;0;;0;3;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;4;0;0;0;0;0;;0;0;;0;0;26;37;43;;
2  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;2;0;;1;1;0;8;0;0;0;0;0;;0;0;;0;1;18;34;10;;
3  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;2;;1;1;0;;0;;;1;0;0;;1;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;2;12;4;;
4  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;1;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;6;12;1;;
5  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;2;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;10;18;6;;
6  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;2;0;;1;2;0;0;0;0;0;0;0;;0;0;;0;0;12;18;5;;
7  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4;5;1;;
8  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;;
9  Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;7;12;13;;
10 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;0;2;0;;1;0;;0;6;0;5;0;0;0;0;0;;0;0;;0;1;28;45;10;;
11 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;5;;1;0;0;;0;;;0;0;0;;0;0;;0;3;0;0;0;0;0;0;0;;0;0;;0;0;17;26;22;;
12 Ago.;;0;0;0;1;0;;0;1;;0;;0;0;0;;4;;0;0;0;;0;;;0;0;0;;0;0;;0;5;0;0;0;0;0;0;0;;0;0;;0;1;32;44;17;;
13 Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;2;0;;0;3;0;1;0;0;0;0;0;;0;0;;0;1;5;15;4;;
14 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;4;8;0;;
15 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;;
16 Ago.;;0;0;0;1;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;7;13;2;;
17 Ago.;;0;0;0;0;0;;0;0;;0;;1;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;0;0;0;0;0;0;;0;0;;0;0;4;9;13;;
18 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;2;3;3;;
19 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;4;10;0;;
20 Ago.;;0;0;0;0;0;;1;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;14;18;8;;
21 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;7;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;2;0;0;0;0;0;;0;0;;0;0;16;29;10;;
22 Ago.;;0;0;0;0;0;;0;0;;0;;1;0;0;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5;8;2;;
23 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;7;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;5;13;6;;
24 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;0;0;0;0;0;0;;0;0;;0;0;3;7;0;;
25 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;10;15;2;;
26 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;5;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;2;0;0;0;0;0;;0;0;;0;0;8;18;0;;
27 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;19;;0;0;0;;0;;;0;0;0;;0;0;;1;3;0;5;0;0;0;0;0;;0;0;;0;0;26;55;0;;
28 Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;2;;1;0;0;;0;;;0;0;0;;2;0;;1;3;0;5;0;0;0;0;0;;0;0;;0;0;7;23;2;;
29 Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;7;;2;0;0;;0;;;0;0;0;;0;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;14;28;3;;
30 Ago.;;0;0;0;0;0;;1;1;;0;;1;0;0;;4;;1;0;0;;0;;;0;0;0;;3;0;;1;2;0;4;0;0;0;0;0;;0;0;;0;0;38;56;4;;
31 Ago.;;0;0;0;0;0;;1;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;12;17;1;;
1   Sep.;;0;0;0;1;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;5;1;;
2   Sep.;;0;0;0;1;0;;0;1;;0;;7;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;6;16;1;;
3   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;5;8;5;;
4   Sep.;;0;0;0;0;0;;0;0;;0;;2;0;0;;0;;0;0;0;;0;;;1;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;2;8;1;;
5   Sep.;;0;0;0;1;0;;0;0;;0;;1;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;1;4;10;2;;
6   Sep.;;0;0;0;0;0;;0;0;;0;;3;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;0;2;0;19;0;0;0;0;0;;0;0;;0;0;16;42;6;;
7   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;3;;1;0;0;;0;;;0;1;0;;0;0;;0;1;1;3;0;0;0;0;0;;0;0;;0;0;7;18;4;;
8   Sep.;;0;0;0;0;0;;0;5;;0;;4;0;0;;2;;1;0;0;;0;;;0;0;0;;1;0;;1;1;0;5;0;1;0;0;0;;0;0;;0;0;13;34;6;;
9   Sep.;;0;0;0;1;0;;0;1;;0;;1;0;1;;2;;0;0;0;;0;;;0;0;0;;2;0;;0;2;0;5;0;0;0;0;0;;0;0;;0;0;16;31;4;;
10 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;3;7;3;;
11 Sep.;;0;0;0;2;0;;0;2;;0;;3;0;0;;4;;1;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;10;22;11;;
12 Sep.;;0;0;0;1;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;2;7;3;;
13 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;3;;0;0;0;;0;;;0;0;0;;7;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;1;9;24;6;;
14 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;3;9;0;;
15 Sep.;;0;0;0;1;0;;0;3;;7;;1;0;1;;4;;2;0;0;;0;;;0;13;0;;8;0;;0;2;0;7;0;1;0;0;0;;0;0;;0;1;17;68;10;;
16 Sep.;;0;0;0;0;0;;0;1;;1;;0;0;2;;3;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;1;11;24;4;;
17 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;5;7;0;;
18 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;0;;
19 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;3;1;;
20 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;6;7;5;;
21 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;4;6;1;;
22 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;4;7;0;;
23 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;2;4;0;;
24 Sep.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4;7;2;;
25 Sep.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;0;1;0;;0;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;2;8;11;;
26 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;1;0;;0;0;;0;1;0;5;0;0;0;0;0;;0;0;;0;0;3;11;14;;
27 Sep.;;0;0;0;1;0;;0;1;;1;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;7;8;;
28 Sep.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;2;0;;0;0;;0;2;0;2;0;0;0;0;0;;0;0;;0;0;6;13;17;;
29 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;8;11;7;;
30 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;4;0;2;0;0;0;0;0;;0;0;;0;0;1;11;10;;
1   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;3;6;;
2   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;3;4;4;;
3   Oct.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;2;5;;
4   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;7;;1;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;8;20;5;;
5   Oct.;;0;0;0;1;0;;0;0;;0;;0;0;14;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;4;0;0;0;0;0;;0;0;;0;0;3;22;1;;
6   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;7;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;9;2;;
7   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
